Customer_ID,Name,Age,Gender,Location,Preferred_Language,Newsletter_Subscribed,Subscription_Date,Year,Month,Day
2104,Customer 1104,53,Female,San Francisco,French,Yes,2023-01-07,2023,1,7
2105,Customer 1105,68,Other,Chicago,French,Yes,2022-08-31,2022,8,31
2106,Customer 1106,30,Other,New York,English,No,NA,NA,NA,NA
2107,Customer 1107,67,Female,Chicago,German,No,NA,NA,NA,NA
2108,Customer 1108,32,Other,San Francisco,German,No,NA,NA,NA,NA
2109,Customer 1109,30,Male,New York,English,Yes,2022-07-09,2022,7,9
2110,Customer 1110,63,Female,Chicago,English,No,NA,NA,NA,NA
2111,Customer 1111,47,Other,Houston,English,Yes,2023-08-08,2023,8,8
2112,Customer 1112,35,Female,New York,German,No,NA,NA,NA,NA
2113,Customer 1113,61,Male,Los Angeles,English,Yes,2023-09-29,2023,9,29
2114,Customer 1114,67,Male,Houston,English,No,NA,NA,NA,NA
2115,Customer 1115,56,Female,Chicago,English,No,NA,NA,NA,NA
2116,Customer 1116,43,Female,Chicago,English,No,NA,NA,NA,NA
2117,Customer 1117,53,Female,San Francisco,German,No,NA,NA,NA,NA
2118,Customer 1118,53,Other,Houston,German,No,NA,NA,NA,NA
2119,Customer 1119,20,Female,Chicago,English,No,NA,NA,NA,NA
2120,Customer 1120,42,Male,Los Angeles,English,No,NA,NA,NA,NA
2121,Customer 1121,28,Female,Chicago,English,No,NA,NA,NA,NA
2122,Customer 1122,68,Male,Chicago,French,Yes,2022-06-22,2022,6,22
2123,Customer 1123,47,Male,New York,German,No,NA,NA,NA,NA
2124,Customer 1124,33,Other,Houston,French,Yes,2022-05-30,2022,5,30
2125,Customer 1125,64,Male,San Francisco,Spanish,No,NA,NA,NA,NA
2126,Customer 1126,28,Male,Los Angeles,German,No,NA,NA,NA,NA
2127,Customer 1127,55,Male,Houston,German,No,NA,NA,NA,NA
2128,Customer 1128,49,Female,San Francisco,French,No,NA,NA,NA,NA
2129,Customer 1129,48,Other,San Francisco,French,Yes,2023-02-09,2023,2,9
2130,Customer 1130,54,Male,Houston,Spanish,No,NA,NA,NA,NA
2131,Customer 1131,19,Female,New York,Spanish,No,NA,NA,NA,NA
2132,Customer 1132,39,Female,Chicago,German,No,NA,NA,NA,NA
2133,Customer 1133,34,Female,New York,German,Yes,2023-03-31,2023,3,31
2134,Customer 1134,22,Female,Los Angeles,French,No,NA,NA,NA,NA
2135,Customer 1135,68,Male,Los Angeles,French,No,NA,NA,NA,NA
2136,Customer 1136,32,Male,Chicago,Spanish,Yes,2022-11-08,2022,11,8
2137,Customer 1137,68,Male,New York,English,No,NA,NA,NA,NA
2138,Customer 1138,49,Other,New York,English,No,NA,NA,NA,NA
2139,Customer 1139,52,Other,Houston,English,Yes,2023-07-27,2023,7,27
2140,Customer 1140,44,Other,New York,English,Yes,2023-06-24,2023,6,24
2141,Customer 1141,39,Male,San Francisco,German,Yes,2022-04-25,2022,4,25
2142,Customer 1142,42,Female,New York,French,Yes,2023-11-13,2023,11,13
2143,Customer 1143,32,Male,Chicago,Spanish,Yes,2023-06-16,2023,6,16
2144,Customer 1144,52,Male,San Francisco,French,No,NA,NA,NA,NA
2145,Customer 1145,47,Female,New York,French,No,NA,NA,NA,NA
2146,Customer 1146,51,Male,Houston,German,Yes,2022-07-21,2022,7,21
2147,Customer 1147,22,Other,Houston,French,No,NA,NA,NA,NA
2148,Customer 1148,22,Female,San Francisco,French,Yes,2022-04-11,2022,4,11
2149,Customer 1149,24,Other,Los Angeles,German,No,NA,NA,NA,NA
2150,Customer 1150,19,Other,Chicago,French,Yes,2022-12-26,2022,12,26
2151,Customer 1151,33,Other,Los Angeles,Spanish,No,NA,NA,NA,NA
2152,Customer 1152,57,Male,Los Angeles,English,Yes,2023-05-12,2023,5,12
2153,Customer 1153,40,Other,San Francisco,French,Yes,2022-09-09,2022,9,9
2154,Customer 1154,40,Male,San Francisco,English,Yes,2023-06-06,2023,6,6
2155,Customer 1155,41,Male,San Francisco,Spanish,No,NA,NA,NA,NA
2156,Customer 1156,38,Male,Houston,French,No,NA,NA,NA,NA
2157,Customer 1157,35,Other,Chicago,Spanish,No,NA,NA,NA,NA
2158,Customer 1158,36,Other,Los Angeles,German,No,NA,NA,NA,NA
2159,Customer 1159,26,Male,San Francisco,Spanish,Yes,2023-07-05,2023,7,5
2160,Customer 1160,36,Male,Los Angeles,Spanish,Yes,2022-11-03,2022,11,3
2161,Customer 1161,63,Male,San Francisco,English,No,NA,NA,NA,NA
2162,Customer 1162,36,Female,Chicago,English,Yes,2023-06-12,2023,6,12
2163,Customer 1163,22,Male,San Francisco,French,Yes,2022-08-19,2022,8,19
2164,Customer 1164,62,Female,Los Angeles,Spanish,No,NA,NA,NA,NA
2165,Customer 1165,33,Male,Chicago,French,No,NA,NA,NA,NA
2166,Customer 1166,56,Female,Houston,German,Yes,2023-04-20,2023,4,20
2167,Customer 1167,57,Male,Los Angeles,French,No,NA,NA,NA,NA
2168,Customer 1168,49,Male,Los Angeles,Spanish,No,NA,NA,NA,NA
2169,Customer 1169,65,Male,New York,English,No,NA,NA,NA,NA
2170,Customer 1170,32,Male,Los Angeles,German,No,NA,NA,NA,NA
2171,Customer 1171,43,Other,San Francisco,English,No,NA,NA,NA,NA
2172,Customer 1172,37,Male,San Francisco,English,Yes,2022-01-21,2022,1,21
2173,Customer 1173,52,Female,Chicago,French,No,NA,NA,NA,NA
2174,Customer 1174,48,Female,San Francisco,French,Yes,2023-12-21,2023,12,21
2175,Customer 1175,41,Female,San Francisco,German,No,NA,NA,NA,NA
2176,Customer 1176,34,Female,San Francisco,English,Yes,2023-12-22,2023,12,22
2177,Customer 1177,24,Male,San Francisco,German,Yes,2022-01-18,2022,1,18
2178,Customer 1178,30,Other,New York,German,No,NA,NA,NA,NA
2179,Customer 1179,52,Male,Los Angeles,French,No,NA,NA,NA,NA
2180,Customer 1180,30,Male,Houston,German,Yes,2022-02-23,2022,2,23
2181,Customer 1181,31,Male,Chicago,German,No,NA,NA,NA,NA
2182,Customer 1182,21,Other,Houston,Spanish,No,NA,NA,NA,NA
2183,Customer 1183,42,Female,New York,German,No,NA,NA,NA,NA
2184,Customer 1184,46,Male,San Francisco,English,Yes,2022-02-02,2022,2,2
2185,Customer 1185,70,Female,Los Angeles,Spanish,No,NA,NA,NA,NA
2186,Customer 1186,33,Other,Houston,French,Yes,2022-04-30,2022,4,30
2187,Customer 1187,58,Female,San Francisco,German,No,NA,NA,NA,NA
2188,Customer 1188,65,Male,Chicago,Spanish,No,NA,NA,NA,NA
2189,Customer 1189,26,Other,New York,English,Yes,2023-02-08,2023,2,8
2190,Customer 1190,54,Female,New York,German,No,NA,NA,NA,NA
2191,Customer 1191,39,Other,Los Angeles,German,Yes,2022-07-09,2022,7,9
2192,Customer 1192,63,Female,Chicago,English,No,NA,NA,NA,NA
2193,Customer 1193,61,Other,Los Angeles,Spanish,Yes,2022-04-25,2022,4,25
2194,Customer 1194,39,Other,San Francisco,English,Yes,2022-07-21,2022,7,21
2195,Customer 1195,41,Male,Los Angeles,German,Yes,2022-08-05,2022,8,5
2196,Customer 1196,31,Other,Chicago,German,No,NA,NA,NA,NA
2197,Customer 1197,47,Male,New York,German,No,NA,NA,NA,NA
2198,Customer 1198,62,Other,New York,French,Yes,2022-01-01,2022,1,1
2199,Customer 1199,69,Other,Chicago,French,No,NA,NA,NA,NA
2200,Customer 1200,64,Female,New York,German,Yes,2022-07-03,2022,7,3
2201,Customer 1201,57,Other,Los Angeles,German,No,NA,NA,NA,NA
2202,Customer 1202,62,Male,San Francisco,Spanish,Yes,2022-02-28,2022,2,28
2203,Customer 1203,48,Other,San Francisco,French,No,NA,NA,NA,NA
2204,Customer 1204,56,Female,San Francisco,French,Yes,2023-02-25,2023,2,25
2205,Customer 1205,54,Male,New York,Spanish,Yes,2023-10-20,2023,10,20
2206,Customer 1206,25,Other,Houston,Spanish,No,NA,NA,NA,NA
2207,Customer 1207,64,Other,Houston,French,No,NA,NA,NA,NA
2208,Customer 1208,31,Male,San Francisco,English,Yes,2022-07-31,2022,7,31
2209,Customer 1209,65,Male,Los Angeles,Spanish,No,NA,NA,NA,NA
2210,Customer 1210,18,Other,San Francisco,French,No,NA,NA,NA,NA
2211,Customer 1211,40,Male,Los Angeles,French,No,NA,NA,NA,NA
2212,Customer 1212,43,Male,Los Angeles,French,Yes,2022-10-23,2022,10,23
2213,Customer 1213,63,Female,Los Angeles,English,Yes,2023-02-25,2023,2,25
2214,Customer 1214,40,Other,Los Angeles,English,No,NA,NA,NA,NA
2215,Customer 1215,48,Male,Chicago,Spanish,No,NA,NA,NA,NA
2216,Customer 1216,38,Male,Houston,French,No,NA,NA,NA,NA
2217,Customer 1217,34,Other,New York,German,Yes,2022-07-22,2022,7,22
2218,Customer 1218,56,Female,Houston,French,No,NA,NA,NA,NA
2219,Customer 1219,24,Female,New York,German,No,NA,NA,NA,NA
2220,Customer 1220,62,Female,New York,German,No,NA,NA,NA,NA
2221,Customer 1221,64,Female,San Francisco,French,Yes,2022-09-14,2022,9,14
2222,Customer 1222,29,Male,New York,German,No,NA,NA,NA,NA
2223,Customer 1223,49,Female,Houston,German,Yes,2022-09-13,2022,9,13
2224,Customer 1224,63,Other,San Francisco,Spanish,Yes,2023-01-19,2023,1,19
2225,Customer 1225,36,Female,Houston,French,No,NA,NA,NA,NA
2226,Customer 1226,36,Other,San Francisco,English,No,NA,NA,NA,NA
2227,Customer 1227,42,Male,Los Angeles,English,No,NA,NA,NA,NA
2228,Customer 1228,34,Female,Houston,French,No,NA,NA,NA,NA
2229,Customer 1229,26,Male,Los Angeles,German,No,NA,NA,NA,NA
2230,Customer 1230,62,Other,Chicago,English,Yes,2022-09-06,2022,9,6
2231,Customer 1231,63,Other,Los Angeles,French,No,NA,NA,NA,NA
2232,Customer 1232,40,Other,Chicago,German,Yes,2022-06-26,2022,6,26
2233,Customer 1233,48,Other,New York,German,No,NA,NA,NA,NA
2234,Customer 1234,55,Female,Chicago,Spanish,Yes,2022-01-14,2022,1,14
2235,Customer 1235,50,Other,New York,Spanish,Yes,2022-03-15,2022,3,15
2236,Customer 1236,33,Male,Houston,German,No,NA,NA,NA,NA
2237,Customer 1237,25,Male,New York,Spanish,No,NA,NA,NA,NA
2238,Customer 1238,22,Other,Houston,French,No,NA,NA,NA,NA
2239,Customer 1239,27,Other,Houston,Spanish,No,NA,NA,NA,NA
2240,Customer 1240,58,Male,Houston,Spanish,Yes,2022-05-14,2022,5,14
2241,Customer 1241,45,Male,Los Angeles,English,No,NA,NA,NA,NA
2242,Customer 1242,54,Other,San Francisco,French,Yes,2023-02-10,2023,2,10
2243,Customer 1243,63,Female,Chicago,Spanish,No,NA,NA,NA,NA
2244,Customer 1244,36,Male,Houston,French,Yes,2022-05-25,2022,5,25
2245,Customer 1245,50,Female,New York,German,Yes,2022-05-22,2022,5,22
2246,Customer 1246,33,Other,Chicago,French,Yes,2022-03-17,2022,3,17
2247,Customer 1247,23,Other,New York,English,Yes,2023-09-29,2023,9,29
2248,Customer 1248,69,Male,San Francisco,French,Yes,2022-02-14,2022,2,14
2249,Customer 1249,25,Male,Los Angeles,Spanish,Yes,2022-01-01,2022,1,1
2250,Customer 1250,42,Other,New York,English,Yes,2023-04-10,2023,4,10
2251,Customer 1251,31,Female,Los Angeles,Spanish,No,NA,NA,NA,NA
2252,Customer 1252,48,Female,Los Angeles,English,No,NA,NA,NA,NA
2253,Customer 1253,63,Male,Houston,Spanish,Yes,2023-02-06,2023,2,6
2254,Customer 1254,42,Other,Chicago,English,No,NA,NA,NA,NA
2255,Customer 1255,25,Male,New York,Spanish,No,NA,NA,NA,NA
2256,Customer 1256,60,Other,San Francisco,Spanish,Yes,2022-09-11,2022,9,11
2257,Customer 1257,69,Other,San Francisco,German,Yes,2022-10-21,2022,10,21
2258,Customer 1258,41,Female,Chicago,German,Yes,2023-03-07,2023,3,7
2259,Customer 1259,22,Male,Los Angeles,German,Yes,2023-07-12,2023,7,12
2260,Customer 1260,31,Other,Chicago,French,Yes,2022-08-16,2022,8,16
2261,Customer 1261,50,Female,Chicago,Spanish,No,NA,NA,NA,NA
2262,Customer 1262,18,Male,Houston,Spanish,Yes,2023-04-27,2023,4,27
2263,Customer 1263,54,Male,Los Angeles,English,No,NA,NA,NA,NA
2264,Customer 1264,52,Other,Los Angeles,German,Yes,2022-09-21,2022,9,21
2265,Customer 1265,21,Female,New York,French,Yes,2022-09-06,2022,9,6
2266,Customer 1266,52,Other,Chicago,English,Yes,2023-03-24,2023,3,24
2267,Customer 1267,63,Other,Houston,Spanish,No,NA,NA,NA,NA
2268,Customer 1268,35,Female,Houston,English,No,NA,NA,NA,NA
2269,Customer 1269,27,Female,New York,French,No,NA,NA,NA,NA
2270,Customer 1270,29,Male,New York,French,No,NA,NA,NA,NA
2271,Customer 1271,65,Male,Los Angeles,Spanish,Yes,2022-10-20,2022,10,20
2272,Customer 1272,20,Other,Los Angeles,German,Yes,2023-11-22,2023,11,22
2273,Customer 1273,43,Female,New York,Spanish,No,NA,NA,NA,NA
2274,Customer 1274,29,Other,New York,French,No,NA,NA,NA,NA
2275,Customer 1275,54,Female,Chicago,English,Yes,2022-09-16,2022,9,16
2276,Customer 1276,62,Male,New York,English,No,NA,NA,NA,NA
2277,Customer 1277,25,Male,New York,German,Yes,2022-12-03,2022,12,3
2278,Customer 1278,34,Female,Houston,French,No,NA,NA,NA,NA
2279,Customer 1279,22,Other,New York,English,Yes,2022-07-08,2022,7,8
2280,Customer 1280,36,Female,Houston,French,Yes,2022-11-25,2022,11,25
2281,Customer 1281,55,Male,San Francisco,Spanish,No,NA,NA,NA,NA
2282,Customer 1282,49,Other,Chicago,German,No,NA,NA,NA,NA
2283,Customer 1283,19,Male,New York,Spanish,Yes,2022-12-14,2022,12,14
2284,Customer 1284,34,Male,Chicago,English,Yes,2022-05-11,2022,5,11
2285,Customer 1285,66,Other,Chicago,English,No,NA,NA,NA,NA
2286,Customer 1286,25,Other,New York,Spanish,Yes,2023-12-29,2023,12,29
2287,Customer 1287,68,Other,New York,German,No,NA,NA,NA,NA
2288,Customer 1288,35,Female,Houston,Spanish,Yes,2023-04-27,2023,4,27
2289,Customer 1289,43,Male,Houston,Spanish,No,NA,NA,NA,NA
2290,Customer 1290,47,Female,Houston,French,Yes,2023-04-26,2023,4,26
2291,Customer 1291,36,Male,Houston,German,Yes,2022-10-24,2022,10,24
2292,Customer 1292,22,Other,San Francisco,English,No,NA,NA,NA,NA
2293,Customer 1293,46,Female,New York,Spanish,No,NA,NA,NA,NA
2294,Customer 1294,46,Other,Los Angeles,German,Yes,2023-10-27,2023,10,27
2295,Customer 1295,63,Male,New York,German,No,NA,NA,NA,NA
2296,Customer 1296,29,Female,San Francisco,French,Yes,2022-09-21,2022,9,21
2297,Customer 1297,18,Other,Los Angeles,German,Yes,2023-12-29,2023,12,29
2298,Customer 1298,65,Male,Houston,German,No,NA,NA,NA,NA
2299,Customer 1299,47,Other,New York,English,Yes,2022-12-24,2022,12,24
2300,Customer 1300,67,Other,Chicago,Spanish,No,NA,NA,NA,NA
2301,Customer 1301,69,Male,Los Angeles,French,No,NA,NA,NA,NA
2302,Customer 1302,24,Female,San Francisco,French,Yes,2022-11-11,2022,11,11
2303,Customer 1303,22,Female,San Francisco,German,Yes,2022-07-03,2022,7,3
2304,Customer 1304,27,Other,New York,Spanish,No,NA,NA,NA,NA
2305,Customer 1305,53,Other,San Francisco,French,Yes,2022-10-09,2022,10,9
2306,Customer 1306,25,Other,New York,English,Yes,2022-12-28,2022,12,28
2307,Customer 1307,66,Female,Los Angeles,English,No,NA,NA,NA,NA
2308,Customer 1308,48,Male,Los Angeles,French,Yes,2023-01-23,2023,1,23
2309,Customer 1309,22,Other,Los Angeles,French,Yes,2022-08-17,2022,8,17
2310,Customer 1310,56,Female,New York,French,Yes,2023-05-09,2023,5,9
2311,Customer 1311,39,Female,Houston,Spanish,No,NA,NA,NA,NA
2312,Customer 1312,29,Male,Houston,French,Yes,2023-08-09,2023,8,9
2313,Customer 1313,62,Male,Houston,Spanish,Yes,2023-10-20,2023,10,20
2314,Customer 1314,27,Female,San Francisco,French,Yes,2023-05-29,2023,5,29
2315,Customer 1315,46,Other,San Francisco,German,No,NA,NA,NA,NA
2316,Customer 1316,47,Male,San Francisco,German,Yes,2023-10-16,2023,10,16
2317,Customer 1317,18,Female,Houston,English,Yes,2023-06-09,2023,6,9
2318,Customer 1318,64,Other,Houston,French,No,NA,NA,NA,NA
2319,Customer 1319,31,Other,New York,German,No,NA,NA,NA,NA
2320,Customer 1320,24,Female,Los Angeles,German,Yes,2023-06-22,2023,6,22
2321,Customer 1321,51,Female,Chicago,German,No,NA,NA,NA,NA
2322,Customer 1322,27,Male,Los Angeles,English,No,NA,NA,NA,NA
2323,Customer 1323,70,Other,Los Angeles,English,No,NA,NA,NA,NA
2324,Customer 1324,32,Other,Houston,German,No,NA,NA,NA,NA
2325,Customer 1325,36,Male,Chicago,English,No,NA,NA,NA,NA
2326,Customer 1326,35,Male,New York,German,Yes,2022-06-12,2022,6,12
2327,Customer 1327,63,Female,Houston,English,No,NA,NA,NA,NA
2328,Customer 1328,39,Female,New York,German,Yes,2023-07-22,2023,7,22
2329,Customer 1329,35,Male,Chicago,French,Yes,2023-11-29,2023,11,29
2330,Customer 1330,68,Female,Houston,Spanish,Yes,2023-05-27,2023,5,27
2331,Customer 1331,20,Male,Chicago,English,No,NA,NA,NA,NA
2332,Customer 1332,60,Other,New York,Spanish,No,NA,NA,NA,NA
2333,Customer 1333,69,Male,New York,Spanish,Yes,2022-08-10,2022,8,10
2334,Customer 1334,54,Male,Houston,English,Yes,2023-01-11,2023,1,11
2335,Customer 1335,63,Other,Houston,English,No,NA,NA,NA,NA
2336,Customer 1336,35,Female,Los Angeles,English,No,NA,NA,NA,NA
2337,Customer 1337,58,Female,Chicago,French,No,NA,NA,NA,NA
2338,Customer 1338,18,Male,New York,Spanish,No,NA,NA,NA,NA
2339,Customer 1339,56,Other,New York,Spanish,Yes,2023-12-02,2023,12,2
2340,Customer 1340,32,Female,Houston,French,Yes,2022-02-18,2022,2,18
2341,Customer 1341,66,Male,New York,French,No,NA,NA,NA,NA
2342,Customer 1342,23,Female,San Francisco,German,No,NA,NA,NA,NA
2343,Customer 1343,62,Female,Los Angeles,Spanish,Yes,2023-09-09,2023,9,9
2344,Customer 1344,50,Other,New York,Spanish,Yes,2022-10-10,2022,10,10
2345,Customer 1345,55,Female,Houston,English,Yes,2022-10-03,2022,10,3
2346,Customer 1346,57,Male,San Francisco,French,Yes,2023-05-07,2023,5,7
2347,Customer 1347,27,Other,Chicago,French,Yes,2023-11-27,2023,11,27
2348,Customer 1348,51,Female,Chicago,Spanish,No,NA,NA,NA,NA
2349,Customer 1349,70,Male,New York,French,Yes,2023-01-03,2023,1,3
2350,Customer 1350,43,Female,Los Angeles,French,No,NA,NA,NA,NA
2351,Customer 1351,35,Other,Houston,German,No,NA,NA,NA,NA
2352,Customer 1352,22,Female,Chicago,French,Yes,2022-12-01,2022,12,1
2353,Customer 1353,52,Other,New York,German,Yes,2023-12-04,2023,12,4
2354,Customer 1354,23,Other,Houston,French,Yes,2022-09-22,2022,9,22
2355,Customer 1355,46,Female,New York,Spanish,No,NA,NA,NA,NA
2356,Customer 1356,60,Female,Chicago,Spanish,Yes,2023-11-27,2023,11,27
2357,Customer 1357,26,Other,Houston,Spanish,Yes,2023-05-24,2023,5,24
2358,Customer 1358,39,Female,Houston,German,No,NA,NA,NA,NA
2359,Customer 1359,37,Female,Los Angeles,English,Yes,2023-03-12,2023,3,12
2360,Customer 1360,64,Female,Houston,German,Yes,2022-03-04,2022,3,4
2361,Customer 1361,47,Female,New York,German,Yes,2022-06-30,2022,6,30
2362,Customer 1362,67,Male,Los Angeles,German,Yes,2023-06-22,2023,6,22
2363,Customer 1363,56,Other,Houston,English,Yes,2023-12-25,2023,12,25
2364,Customer 1364,58,Female,Los Angeles,English,Yes,2022-09-19,2022,9,19
2365,Customer 1365,31,Other,Houston,Spanish,Yes,2023-11-21,2023,11,21
2366,Customer 1366,46,Female,Los Angeles,English,Yes,2023-07-31,2023,7,31
2367,Customer 1367,28,Female,New York,German,No,NA,NA,NA,NA
2368,Customer 1368,37,Other,Chicago,English,No,NA,NA,NA,NA
2369,Customer 1369,34,Female,New York,English,No,NA,NA,NA,NA
2370,Customer 1370,61,Other,Houston,English,No,NA,NA,NA,NA
2371,Customer 1371,41,Other,Chicago,Spanish,No,NA,NA,NA,NA
2372,Customer 1372,61,Female,New York,French,No,NA,NA,NA,NA
2373,Customer 1373,68,Female,Los Angeles,Spanish,No,NA,NA,NA,NA
2374,Customer 1374,42,Other,Los Angeles,Spanish,No,NA,NA,NA,NA
2375,Customer 1375,30,Female,Los Angeles,English,Yes,2023-06-23,2023,6,23
2376,Customer 1376,29,Male,Houston,English,No,NA,NA,NA,NA
2377,Customer 1377,23,Other,Chicago,English,Yes,2022-02-01,2022,2,1
2378,Customer 1378,20,Other,San Francisco,German,No,NA,NA,NA,NA
2379,Customer 1379,45,Female,San Francisco,German,No,NA,NA,NA,NA
2380,Customer 1380,61,Other,Chicago,German,No,NA,NA,NA,NA
2381,Customer 1381,61,Male,Chicago,French,No,NA,NA,NA,NA
2382,Customer 1382,28,Female,Chicago,Spanish,Yes,2022-11-13,2022,11,13
2383,Customer 1383,36,Male,Los Angeles,Spanish,No,NA,NA,NA,NA
2384,Customer 1384,28,Male,Chicago,Spanish,Yes,2023-05-13,2023,5,13
2385,Customer 1385,53,Male,San Francisco,Spanish,Yes,2022-01-27,2022,1,27
2386,Customer 1386,39,Other,Chicago,German,Yes,2023-01-29,2023,1,29
2387,Customer 1387,28,Other,San Francisco,French,Yes,2023-09-14,2023,9,14
2388,Customer 1388,44,Female,San Francisco,English,Yes,2022-10-31,2022,10,31
2389,Customer 1389,19,Female,Chicago,English,Yes,2023-07-28,2023,7,28
2390,Customer 1390,56,Male,Chicago,English,No,NA,NA,NA,NA
2391,Customer 1391,23,Other,Chicago,French,No,NA,NA,NA,NA
2392,Customer 1392,56,Male,New York,English,No,NA,NA,NA,NA
2393,Customer 1393,53,Other,New York,French,Yes,2023-04-16,2023,4,16
2394,Customer 1394,65,Female,New York,French,Yes,2023-10-12,2023,10,12
2395,Customer 1395,45,Female,New York,English,Yes,2022-01-22,2022,1,22
2396,Customer 1396,46,Male,Los Angeles,German,Yes,2022-04-07,2022,4,7
2397,Customer 1397,21,Other,San Francisco,German,Yes,2023-06-06,2023,6,6
2398,Customer 1398,58,Female,San Francisco,French,No,NA,NA,NA,NA
2399,Customer 1399,22,Other,Houston,English,Yes,2023-07-23,2023,7,23
2400,Customer 1400,65,Male,New York,English,No,NA,NA,NA,NA
2401,Customer 1401,48,Male,Los Angeles,French,No,NA,NA,NA,NA
2402,Customer 1402,60,Other,Chicago,English,No,NA,NA,NA,NA
2403,Customer 1403,65,Other,Houston,German,No,NA,NA,NA,NA
2404,Customer 1404,26,Male,Chicago,Spanish,Yes,2023-11-16,2023,11,16
2405,Customer 1405,36,Male,New York,German,No,NA,NA,NA,NA
2406,Customer 1406,45,Other,Chicago,German,No,NA,NA,NA,NA
2407,Customer 1407,32,Female,New York,Spanish,Yes,2022-06-02,2022,6,2
2408,Customer 1408,28,Male,Chicago,French,No,NA,NA,NA,NA
2409,Customer 1409,46,Female,Chicago,English,Yes,2022-11-06,2022,11,6
2410,Customer 1410,34,Male,Houston,German,Yes,2022-07-21,2022,7,21
2411,Customer 1411,58,Other,San Francisco,English,No,NA,NA,NA,NA
2412,Customer 1412,42,Female,San Francisco,French,No,NA,NA,NA,NA
2413,Customer 1413,64,Female,Chicago,German,Yes,2023-07-29,2023,7,29
2414,Customer 1414,29,Other,Chicago,English,No,NA,NA,NA,NA
2415,Customer 1415,36,Female,New York,English,Yes,2022-08-16,2022,8,16
2416,Customer 1416,69,Female,Los Angeles,English,Yes,2022-10-04,2022,10,4
2417,Customer 1417,24,Male,Los Angeles,English,No,NA,NA,NA,NA
2418,Customer 1418,28,Female,San Francisco,German,No,NA,NA,NA,NA
2419,Customer 1419,32,Female,Los Angeles,German,Yes,2023-02-14,2023,2,14
2420,Customer 1420,26,Other,Chicago,French,Yes,2022-03-30,2022,3,30
2421,Customer 1421,63,Female,Los Angeles,English,No,NA,NA,NA,NA
2422,Customer 1422,41,Male,Houston,English,No,NA,NA,NA,NA
2423,Customer 1423,36,Other,New York,Spanish,No,NA,NA,NA,NA
2424,Customer 1424,28,Female,Chicago,Spanish,No,NA,NA,NA,NA
2425,Customer 1425,50,Other,San Francisco,English,No,NA,NA,NA,NA
2426,Customer 1426,26,Other,Chicago,French,Yes,2023-01-26,2023,1,26
2427,Customer 1427,58,Female,Houston,German,No,NA,NA,NA,NA
2428,Customer 1428,40,Male,Chicago,Spanish,No,NA,NA,NA,NA
2429,Customer 1429,34,Other,San Francisco,English,No,NA,NA,NA,NA
2430,Customer 1430,27,Other,Houston,English,Yes,2022-02-06,2022,2,6
2431,Customer 1431,25,Male,Houston,French,Yes,2023-01-26,2023,1,26
2432,Customer 1432,35,Other,New York,English,Yes,2022-09-18,2022,9,18
2433,Customer 1433,41,Male,Los Angeles,Spanish,Yes,2022-05-04,2022,5,4
2434,Customer 1434,55,Female,Chicago,Spanish,No,NA,NA,NA,NA
2435,Customer 1435,42,Other,New York,Spanish,Yes,2022-04-17,2022,4,17
2436,Customer 1436,67,Male,New York,Spanish,No,NA,NA,NA,NA
2437,Customer 1437,24,Other,Chicago,French,No,NA,NA,NA,NA
2438,Customer 1438,56,Female,Chicago,German,No,NA,NA,NA,NA
2439,Customer 1439,29,Other,Chicago,French,No,NA,NA,NA,NA
2440,Customer 1440,58,Male,Chicago,German,Yes,2022-08-17,2022,8,17
2441,Customer 1441,33,Female,Houston,French,No,NA,NA,NA,NA
2442,Customer 1442,20,Other,Los Angeles,French,No,NA,NA,NA,NA
2443,Customer 1443,48,Female,San Francisco,French,Yes,2023-06-14,2023,6,14
2444,Customer 1444,52,Female,Houston,English,Yes,2023-06-09,2023,6,9
2445,Customer 1445,38,Other,San Francisco,Spanish,No,NA,NA,NA,NA
2446,Customer 1446,63,Male,Houston,Spanish,No,NA,NA,NA,NA
2447,Customer 1447,51,Other,San Francisco,German,No,NA,NA,NA,NA
2448,Customer 1448,45,Other,New York,English,Yes,2023-06-02,2023,6,2
2449,Customer 1449,53,Female,Houston,Spanish,No,NA,NA,NA,NA
2450,Customer 1450,43,Female,Chicago,Spanish,Yes,2023-07-20,2023,7,20
2451,Customer 1451,18,Other,San Francisco,German,Yes,2023-12-02,2023,12,2
2452,Customer 1452,43,Female,New York,German,Yes,2023-10-07,2023,10,7
2453,Customer 1453,38,Female,San Francisco,German,No,NA,NA,NA,NA
2454,Customer 1454,59,Male,New York,Spanish,No,NA,NA,NA,NA
2455,Customer 1455,38,Male,Los Angeles,Spanish,Yes,2023-05-06,2023,5,6
2456,Customer 1456,55,Male,Los Angeles,English,No,NA,NA,NA,NA
2457,Customer 1457,52,Other,Houston,Spanish,No,NA,NA,NA,NA
2458,Customer 1458,47,Female,Los Angeles,French,Yes,2022-05-27,2022,5,27
2459,Customer 1459,29,Other,New York,German,No,NA,NA,NA,NA
2460,Customer 1460,50,Male,New York,Spanish,Yes,2022-08-13,2022,8,13
2461,Customer 1461,61,Female,San Francisco,Spanish,Yes,2022-02-01,2022,2,1
2462,Customer 1462,30,Other,Los Angeles,English,Yes,2023-10-01,2023,10,1
2463,Customer 1463,67,Female,New York,Spanish,No,NA,NA,NA,NA
2464,Customer 1464,50,Other,New York,Spanish,No,NA,NA,NA,NA
2465,Customer 1465,41,Female,New York,French,No,NA,NA,NA,NA
