Transaction_ID,Customer_ID,Date,Year,Month,Day,Product_ID,Quantity,Total_Amount,Promo_Code,Store_Location
15057,2393,1/14/2022,2022,1,14,2064,1,388.3,SAVE10,Online
15058,2852,2/6/2023,2023,2,6,2058,8,2417.68,NA,Mobile App
15059,3481,4/18/2022,2022,4,18,2082,10,975.1,SAVE10,Mobile App
15060,2607,12/27/2022,2022,12,27,2074,1,163.59,FREESHIP,Physical Store
15061,3372,3/30/2022,2022,3,30,2055,10,2343.7,NA,Mobile App
15062,2757,6/2/2022,2022,6,2,2012,6,2001.36,NA,Physical Store
15063,1779,4/15/2023,2023,4,15,2060,7,931.63,NA,Online
15064,1577,12/23/2023,2023,12,23,2066,8,925.04,HOLIDAY,Online
15065,2978,7/31/2023,2023,7,31,2016,6,270.18,NA,Mobile App
15066,1425,9/22/2023,2023,9,22,2015,7,3424.96,FREESHIP,Physical Store
15067,2091,8/23/2023,2023,8,23,2050,1,286.37,SAVE10,Physical Store
15068,2998,7/24/2022,2022,7,24,2075,8,537.2,NA,Online
15069,1011,12/8/2022,2022,12,8,2027,5,1408.4,SAVE10,Online
15070,2008,7/23/2022,2022,7,23,2057,7,1862.7,SAVE10,Online
15071,3121,10/30/2022,2022,10,30,2087,4,170.12,FREESHIP,Physical Store
15072,1481,9/1/2023,2023,9,1,2073,5,1086,HOLIDAY,Online
15073,1124,6/23/2023,2023,6,23,2040,2,185.12,SAVE10,Online
15074,1520,1/13/2022,2022,1,13,2078,3,188.64,SAVE10,Physical Store
15075,2019,1/17/2023,2023,1,17,2028,2,738.14,SAVE10,Mobile App
15076,2601,6/29/2023,2023,6,29,2050,3,859.11,SAVE10,Mobile App
15077,1088,9/5/2022,2022,9,5,2067,7,1267.35,FREESHIP,Online
15078,2726,8/9/2022,2022,8,9,2023,8,311.68,NA,Physical Store
15079,3073,6/12/2022,2022,6,12,2068,5,279.5,FREESHIP,Physical Store
15080,2979,7/30/2022,2022,7,30,2037,10,4609.7,NA,Online
15081,1799,9/15/2023,2023,9,15,2081,7,2935.8,FREESHIP,Mobile App
15082,2242,3/30/2023,2023,3,30,2061,4,1738.64,FREESHIP,Mobile App
15083,1612,4/29/2023,2023,4,29,2040,5,462.8,SAVE10,Physical Store
15084,1852,3/5/2022,2022,3,5,2055,3,703.11,FREESHIP,Online
15085,2610,12/13/2022,2022,12,13,2078,1,62.88,FREESHIP,Mobile App
15086,2562,4/20/2022,2022,4,20,2037,10,4609.7,SAVE10,Physical Store
15087,3018,3/23/2022,2022,3,23,2032,7,3018.47,SAVE10,Online
15088,2697,3/6/2022,2022,3,6,2021,10,4022.3,HOLIDAY,Physical Store
15089,1189,1/20/2023,2023,1,20,2067,6,1086.3,HOLIDAY,Online
15090,1048,5/5/2023,2023,5,5,2070,8,267.12,FREESHIP,Physical Store
15091,3277,8/23/2022,2022,8,23,2003,8,1842,SAVE10,Online
15092,2779,3/15/2023,2023,3,15,2098,1,416.1,NA,Physical Store
15093,1823,9/10/2023,2023,9,10,2073,8,1737.6,NA,Physical Store
15094,1790,8/7/2022,2022,8,7,2042,10,1527.6,NA,Physical Store
15095,2801,8/13/2023,2023,8,13,2027,1,281.68,FREESHIP,Physical Store
15096,1485,4/24/2023,2023,4,24,2059,9,251.01,FREESHIP,Physical Store
15097,1939,5/15/2023,2023,5,15,2011,5,371.95,NA,Online
15098,1638,6/20/2022,2022,6,20,2001,7,2136.54,FREESHIP,Physical Store
15099,1005,1/25/2023,2023,1,25,2025,6,2469.42,FREESHIP,Mobile App
15100,2137,2/5/2023,2023,2,5,2012,10,3335.6,HOLIDAY,Mobile App
15101,1146,5/1/2023,2023,5,1,2002,5,2342.75,NA,Online
15102,1237,5/16/2023,2023,5,16,2008,1,346.95,FREESHIP,Mobile App
15103,1815,3/1/2023,2023,3,1,2091,1,198.48,FREESHIP,Mobile App
15104,2584,6/15/2023,2023,6,15,2035,8,3654.88,FREESHIP,Mobile App
15105,2514,6/25/2022,2022,6,25,2034,9,500.85,HOLIDAY,Physical Store
15106,2033,4/4/2023,2023,4,4,2061,7,3042.62,HOLIDAY,Physical Store
15107,2720,7/1/2022,2022,7,1,2023,3,116.88,HOLIDAY,Online
15108,2042,7/10/2023,2023,7,10,2040,5,462.8,HOLIDAY,Online
15109,1088,8/8/2023,2023,8,8,2091,2,396.96,HOLIDAY,Mobile App
15110,2723,2/23/2022,2022,2,23,2032,4,1724.84,NA,Physical Store
15111,2141,3/27/2023,2023,3,27,2008,10,3469.5,HOLIDAY,Online
15112,1026,12/17/2022,2022,12,17,2066,2,231.26,FREESHIP,Mobile App
15113,3355,2/8/2022,2022,2,8,2012,3,1000.68,HOLIDAY,Mobile App
15114,2156,5/18/2023,2023,5,18,2067,10,1810.5,NA,Mobile App
15115,2304,10/28/2022,2022,10,28,2007,6,477.36,NA,Mobile App
15116,2648,10/17/2022,2022,10,17,2014,7,1911.07,NA,Mobile App
15117,1358,6/8/2023,2023,6,8,2026,6,1502.64,HOLIDAY,Online
15118,2757,6/26/2023,2023,6,26,2052,1,341.69,HOLIDAY,Online
15119,2814,9/3/2022,2022,9,3,2003,5,1151.25,FREESHIP,Physical Store
15120,2493,10/15/2022,2022,10,15,2059,7,195.23,NA,Online
15121,2740,11/26/2022,2022,11,26,2051,2,551.56,FREESHIP,Physical Store
15122,2928,8/21/2022,2022,8,21,2091,9,1786.32,NA,Online
15123,2105,5/8/2022,2022,5,8,2033,3,388.74,HOLIDAY,Online
15124,1948,2/8/2022,2022,2,8,2084,9,4449.69,SAVE10,Online
15125,2496,7/2/2022,2022,7,2,2029,8,1649.28,HOLIDAY,Online
15126,3147,1/16/2023,2023,1,16,2099,1,445.17,HOLIDAY,Mobile App
15127,1171,6/16/2022,2022,6,16,2006,10,4931.7,NA,Mobile App
15128,2383,12/26/2022,2022,12,26,2009,2,591.98,HOLIDAY,Mobile App
15129,2397,7/12/2022,2022,7,12,2035,5,2284.3,FREESHIP,Online
15130,2946,8/29/2023,2023,8,29,2099,2,890.34,FREESHIP,Online
15131,2834,11/28/2023,2023,11,28,2052,7,2391.83,HOLIDAY,Mobile App
15132,3444,2/19/2023,2023,2,19,2076,10,948.9,SAVE10,Online
15133,2467,10/14/2023,2023,10,14,2016,10,450.3,NA,Online
15134,2517,9/6/2022,2022,9,6,2099,6,2671.02,NA,Online
15135,3217,10/8/2023,2023,10,8,2005,8,817.36,FREESHIP,Physical Store
15136,2191,10/6/2023,2023,10,6,2016,8,360.24,HOLIDAY,Online
15137,1780,5/6/2023,2023,5,6,2053,6,2429.22,SAVE10,Online
15138,3402,10/19/2022,2022,10,19,2013,9,1512.81,NA,Online
15139,2508,8/22/2023,2023,8,22,2042,7,1069.32,SAVE10,Online
15140,1750,10/30/2023,2023,10,30,2096,5,2468.9,NA,Physical Store
15141,2144,4/6/2022,2022,4,6,2083,2,804.54,FREESHIP,Mobile App
15142,3390,10/6/2022,2022,10,6,2051,6,1654.68,HOLIDAY,Physical Store
15143,1130,7/9/2023,2023,7,9,2047,1,435.4,NA,Mobile App
15144,2181,3/29/2023,2023,3,29,2083,2,804.54,SAVE10,Online
15145,1242,12/21/2023,2023,12,21,2019,4,1526.36,NA,Physical Store
15146,2536,7/3/2023,2023,7,3,2054,2,74,NA,Mobile App
15147,3394,10/3/2022,2022,10,3,2044,7,1424.15,FREESHIP,Physical Store
15148,2990,4/21/2022,2022,4,21,2025,7,2880.99,SAVE10,Physical Store
15149,1686,12/6/2022,2022,12,6,2075,5,335.75,SAVE10,Online
15150,1611,9/8/2023,2023,9,8,2080,9,1191.06,SAVE10,Mobile App
15151,3125,1/19/2023,2023,1,19,2001,3,915.66,HOLIDAY,Physical Store
15152,2545,9/27/2022,2022,9,27,2058,5,1511.05,SAVE10,Physical Store
15153,2430,6/17/2022,2022,6,17,2042,10,1527.6,SAVE10,Mobile App
15154,1919,2/28/2023,2023,2,28,2060,9,1197.81,HOLIDAY,Physical Store
15155,2269,8/24/2022,2022,8,24,2095,7,2821.7,FREESHIP,Mobile App
15156,2402,3/6/2023,2023,3,6,2083,9,3620.43,NA,Mobile App
15157,1013,11/22/2022,2022,11,22,2012,8,2668.48,NA,Physical Store
15158,2787,6/7/2023,2023,6,7,2007,1,79.56,SAVE10,Online
15159,1143,10/14/2022,2022,10,14,2051,3,827.34,FREESHIP,Physical Store
15160,3050,4/18/2023,2023,4,18,2067,5,905.25,FREESHIP,Physical Store
15161,2654,12/23/2022,2022,12,23,2004,8,550.8,NA,Mobile App
15162,1614,5/22/2023,2023,5,22,2087,5,212.65,HOLIDAY,Physical Store
15163,2088,10/4/2023,2023,10,4,2002,5,2342.75,HOLIDAY,Physical Store
15164,2416,2/6/2022,2022,2,6,2063,4,194.8,HOLIDAY,Mobile App
15165,1178,3/2/2022,2022,3,2,2052,7,2391.83,SAVE10,Online
15166,1159,12/30/2022,2022,12,30,2033,8,1036.64,SAVE10,Physical Store
15167,2166,12/29/2022,2022,12,29,2083,4,1609.08,HOLIDAY,Mobile App
15168,2886,7/20/2022,2022,7,20,2053,2,809.74,FREESHIP,Physical Store
15169,2301,12/28/2022,2022,12,28,2096,9,4444.02,SAVE10,Online
15170,2321,1/7/2022,2022,1,7,2081,4,1677.6,NA,Mobile App
15171,2556,9/21/2022,2022,9,21,2037,4,1843.88,NA,Physical Store
15172,1208,8/19/2022,2022,8,19,2100,9,1535.58,NA,Online
15173,1269,3/7/2023,2023,3,7,2070,10,333.9,SAVE10,Online
15174,2449,8/29/2022,2022,8,29,2032,5,2156.05,NA,Mobile App
15175,2839,8/6/2023,2023,8,6,2010,8,2351.52,HOLIDAY,Mobile App
15176,3203,6/25/2023,2023,6,25,2001,5,1526.1,HOLIDAY,Mobile App
15177,2028,10/25/2023,2023,10,25,2092,3,530.07,FREESHIP,Online
15178,1366,7/14/2023,2023,7,14,2002,5,2342.75,HOLIDAY,Online
15179,2343,2/24/2022,2022,2,24,2076,2,189.78,HOLIDAY,Mobile App
15180,3075,5/10/2023,2023,5,10,2031,5,812.1,HOLIDAY,Online
15181,2868,12/2/2022,2022,12,2,2085,5,2218.7,NA,Online
15182,1726,8/23/2023,2023,8,23,2032,2,862.42,FREESHIP,Physical Store
15183,2793,10/23/2022,2022,10,23,2023,10,389.6,SAVE10,Mobile App
15184,2623,10/9/2023,2023,10,9,2068,8,447.2,SAVE10,Physical Store
15185,2453,6/4/2023,2023,6,4,2086,10,4589.6,HOLIDAY,Mobile App
15186,3341,2/10/2023,2023,2,10,2091,9,1786.32,SAVE10,Mobile App
15187,2595,6/4/2022,2022,6,4,2027,8,2253.44,HOLIDAY,Online
15188,3470,2/12/2022,2022,2,12,2091,1,198.48,SAVE10,Mobile App
15189,2470,6/12/2022,2022,6,12,2092,2,353.38,SAVE10,Physical Store
15190,1267,7/6/2023,2023,7,6,2061,3,1303.98,FREESHIP,Mobile App
15191,2140,12/21/2023,2023,12,21,2067,1,181.05,HOLIDAY,Mobile App
15192,2949,9/12/2022,2022,9,12,2014,1,273.01,SAVE10,Mobile App
15193,3392,1/7/2022,2022,1,7,2017,1,266.87,HOLIDAY,Physical Store
15194,2567,11/23/2023,2023,11,23,2009,3,887.97,HOLIDAY,Physical Store
15195,1292,1/26/2023,2023,1,26,2027,5,1408.4,SAVE10,Mobile App
15196,2667,9/24/2023,2023,9,24,2079,9,3575.07,FREESHIP,Physical Store
15197,3143,6/9/2022,2022,6,9,2010,6,1763.64,HOLIDAY,Mobile App
15198,2332,11/20/2023,2023,11,20,2038,4,1354.92,SAVE10,Physical Store
15199,3342,2/6/2023,2023,2,6,2082,3,292.53,NA,Physical Store
15200,1595,10/1/2023,2023,10,1,2073,1,217.2,NA,Physical Store
15201,3250,2/25/2022,2022,2,25,2071,5,542.35,NA,Physical Store
15202,1719,5/9/2022,2022,5,9,2079,9,3575.07,NA,Physical Store
15203,1447,5/24/2022,2022,5,24,2061,4,1738.64,FREESHIP,Mobile App
15204,3095,3/26/2022,2022,3,26,2092,3,530.07,FREESHIP,Physical Store
15205,2861,11/21/2023,2023,11,21,2092,10,1766.9,HOLIDAY,Mobile App
15206,2054,3/14/2022,2022,3,14,2015,3,1467.84,HOLIDAY,Mobile App
15207,1847,3/16/2023,2023,3,16,2098,1,416.1,FREESHIP,Mobile App
15208,2708,6/11/2023,2023,6,11,2032,5,2156.05,NA,Online
15209,1455,2/4/2023,2023,2,4,2099,2,890.34,HOLIDAY,Physical Store
15210,1275,6/20/2022,2022,6,20,2074,8,1308.72,FREESHIP,Physical Store
15211,3087,9/19/2023,2023,9,19,2073,8,1737.6,HOLIDAY,Mobile App
15212,1788,7/9/2022,2022,7,9,2031,7,1136.94,HOLIDAY,Online
15213,1375,6/22/2022,2022,6,22,2040,9,833.04,NA,Mobile App
15214,3037,10/5/2023,2023,10,5,2005,1,102.17,SAVE10,Physical Store
15215,3088,3/2/2022,2022,3,2,2043,7,2776.13,SAVE10,Mobile App
15216,2374,4/13/2023,2023,4,13,2004,4,275.4,SAVE10,Mobile App
15217,3276,2/5/2022,2022,2,5,2023,10,389.6,HOLIDAY,Mobile App
15218,1202,4/30/2022,2022,4,30,2001,10,3052.2,HOLIDAY,Physical Store
15219,2985,10/12/2022,2022,10,12,2074,7,1145.13,SAVE10,Physical Store
15220,3402,4/13/2023,2023,4,13,2089,6,432.3,FREESHIP,Physical Store
15221,1325,6/6/2023,2023,6,6,2086,5,2294.8,FREESHIP,Online
15222,1905,1/13/2023,2023,1,13,2047,1,435.4,FREESHIP,Online
15223,1890,6/9/2023,2023,6,9,2081,9,3774.6,FREESHIP,Physical Store
15224,2614,9/14/2022,2022,9,14,2074,10,1635.9,FREESHIP,Mobile App
15225,1663,2/16/2022,2022,2,16,2028,3,1107.21,NA,Online
15226,2855,2/1/2022,2022,2,1,2100,1,170.62,NA,Mobile App
15227,2550,4/16/2023,2023,4,16,2025,1,411.57,NA,Physical Store
15228,1580,5/10/2022,2022,5,10,2029,6,1236.96,HOLIDAY,Physical Store
15229,3142,5/14/2023,2023,5,14,2033,8,1036.64,NA,Mobile App
15230,2175,2/3/2023,2023,2,3,2075,3,201.45,SAVE10,Online
15231,1764,9/19/2023,2023,9,19,2070,5,166.95,NA,Physical Store
15232,2846,7/4/2022,2022,7,4,2040,5,462.8,NA,Mobile App
15233,3167,6/26/2023,2023,6,26,2089,2,144.1,NA,Mobile App
15234,1626,11/26/2023,2023,11,26,2063,9,438.3,SAVE10,Mobile App
15235,1049,6/22/2023,2023,6,22,2092,6,1060.14,NA,Physical Store
15236,2793,4/26/2023,2023,4,26,2086,2,917.92,HOLIDAY,Physical Store
15237,3209,11/19/2022,2022,11,19,2082,10,975.1,NA,Mobile App
15238,2122,4/23/2023,2023,4,23,2099,4,1780.68,HOLIDAY,Physical Store
15239,2319,6/26/2022,2022,6,26,2016,1,45.03,FREESHIP,Mobile App
15240,1558,10/11/2022,2022,10,11,2066,7,809.41,FREESHIP,Mobile App
15241,1557,5/10/2023,2023,5,10,2062,1,81.76,HOLIDAY,Online
15242,1273,5/24/2023,2023,5,24,2003,10,2302.5,FREESHIP,Physical Store
15243,2032,6/6/2022,2022,6,6,2012,4,1334.24,SAVE10,Online
15244,2102,7/28/2022,2022,7,28,2001,8,2441.76,NA,Online
15245,2784,4/22/2022,2022,4,22,2095,9,3627.9,NA,Physical Store
15246,1800,11/9/2022,2022,11,9,2076,1,94.89,SAVE10,Mobile App
15247,1987,5/18/2023,2023,5,18,2040,5,462.8,FREESHIP,Online
15248,1212,8/1/2022,2022,8,1,2012,1,333.56,HOLIDAY,Mobile App
15249,2733,3/4/2022,2022,3,4,2052,4,1366.76,HOLIDAY,Mobile App
15250,2033,1/20/2023,2023,1,20,2001,8,2441.76,FREESHIP,Online
15251,1052,1/22/2022,2022,1,22,2070,2,66.78,NA,Online
15252,1489,7/5/2022,2022,7,5,2085,5,2218.7,FREESHIP,Mobile App
15253,2216,10/2/2022,2022,10,2,2065,6,907.86,SAVE10,Online
15254,2806,12/26/2023,2023,12,26,2048,4,1747,HOLIDAY,Physical Store
15255,2649,8/23/2023,2023,8,23,2084,6,2966.46,FREESHIP,Online
15256,1166,7/4/2022,2022,7,4,2055,5,1171.85,FREESHIP,Online
15257,2521,10/3/2023,2023,10,3,2077,10,2714.8,HOLIDAY,Physical Store
15258,1675,4/15/2023,2023,4,15,2077,9,2443.32,FREESHIP,Mobile App
15259,3115,5/7/2022,2022,5,7,2098,1,416.1,NA,Physical Store
15260,3092,12/10/2023,2023,12,10,2074,7,1145.13,FREESHIP,Mobile App
15261,2736,3/14/2022,2022,3,14,2030,7,3251.85,HOLIDAY,Physical Store
15262,2431,6/1/2022,2022,6,1,2045,8,2781.76,HOLIDAY,Physical Store
15263,2159,11/8/2023,2023,11,8,2039,3,359.28,SAVE10,Physical Store
15264,2019,7/30/2023,2023,7,30,2041,5,1183.05,HOLIDAY,Mobile App
15265,1828,4/15/2023,2023,4,15,2018,10,2017.9,HOLIDAY,Online
15266,1919,8/25/2022,2022,8,25,2070,9,300.51,SAVE10,Physical Store
15267,2375,6/10/2023,2023,6,10,2098,3,1248.3,SAVE10,Mobile App
15268,1574,6/3/2022,2022,6,3,2002,5,2342.75,FREESHIP,Online
15269,1143,3/20/2023,2023,3,20,2054,1,37,HOLIDAY,Physical Store
15270,3153,2/18/2022,2022,2,18,2098,5,2080.5,NA,Mobile App
15271,1511,12/21/2023,2023,12,21,2018,10,2017.9,NA,Mobile App
15272,1407,5/5/2022,2022,5,5,2082,8,780.08,FREESHIP,Physical Store
15273,1397,9/15/2023,2023,9,15,2050,4,1145.48,NA,Mobile App
15274,2791,8/2/2023,2023,8,2,2001,8,2441.76,NA,Physical Store
15275,3037,7/31/2022,2022,7,31,2054,5,185,FREESHIP,Physical Store
15276,1747,3/3/2022,2022,3,3,2062,1,81.76,FREESHIP,Online
15277,3170,12/13/2022,2022,12,13,2054,2,74,FREESHIP,Physical Store
15278,2572,8/15/2022,2022,8,15,2070,4,133.56,NA,Mobile App
15279,1759,1/12/2022,2022,1,12,2019,3,1144.77,FREESHIP,Physical Store
15280,1685,8/30/2022,2022,8,30,2076,7,664.23,NA,Mobile App
15281,2415,6/20/2023,2023,6,20,2021,2,804.46,SAVE10,Physical Store
15282,3337,1/21/2022,2022,1,21,2031,1,162.42,SAVE10,Online
15283,3243,5/29/2023,2023,5,29,2094,5,1602.9,FREESHIP,Online
15284,3353,2/4/2022,2022,2,4,2079,4,1588.92,HOLIDAY,Mobile App
15285,2760,2/8/2023,2023,2,8,2048,10,4367.5,FREESHIP,Online
15286,1091,1/30/2023,2023,1,30,2019,7,2671.13,SAVE10,Physical Store
15287,1980,7/23/2023,2023,7,23,2075,7,470.05,FREESHIP,Mobile App
15288,3431,5/1/2022,2022,5,1,2062,3,245.28,FREESHIP,Online
15289,2272,6/19/2022,2022,6,19,2086,6,2753.76,HOLIDAY,Mobile App
15290,3268,7/5/2023,2023,7,5,2056,3,281.94,NA,Online
15291,1498,2/17/2023,2023,2,17,2086,7,3212.72,HOLIDAY,Mobile App
15292,3436,2/10/2022,2022,2,10,2098,3,1248.3,HOLIDAY,Mobile App
15293,3155,12/19/2022,2022,12,19,2072,5,1647.5,HOLIDAY,Online
15294,3475,5/25/2022,2022,5,25,2100,7,1194.34,FREESHIP,Physical Store
15295,2043,10/13/2022,2022,10,13,2032,8,3449.68,NA,Online
15296,1186,12/11/2022,2022,12,11,2009,7,2071.93,NA,Mobile App
15297,1010,10/20/2023,2023,10,20,2077,3,814.44,SAVE10,Mobile App
15298,1526,4/4/2023,2023,4,4,2080,10,1323.4,SAVE10,Mobile App
15299,3204,3/13/2022,2022,3,13,2030,5,2322.75,FREESHIP,Physical Store
15300,1786,11/1/2022,2022,11,1,2093,10,1340.2,NA,Online
15301,2222,8/25/2023,2023,8,25,2092,10,1766.9,NA,Physical Store
15302,2739,12/17/2022,2022,12,17,2003,9,2072.25,HOLIDAY,Physical Store
15303,1147,6/4/2023,2023,6,4,2092,8,1413.52,NA,Physical Store
15304,1432,6/11/2022,2022,6,11,2017,9,2401.83,HOLIDAY,Online
15305,1595,8/10/2022,2022,8,10,2095,5,2015.5,FREESHIP,Online
15306,1176,11/20/2023,2023,11,20,2090,6,1532.46,HOLIDAY,Online
15307,1384,11/18/2023,2023,11,18,2081,6,2516.4,SAVE10,Mobile App
15308,3154,8/24/2023,2023,8,24,2066,10,1156.3,HOLIDAY,Online
15309,1526,10/11/2023,2023,10,11,2027,5,1408.4,HOLIDAY,Mobile App
15310,1196,1/11/2023,2023,1,11,2040,4,370.24,FREESHIP,Physical Store
15311,1942,5/4/2023,2023,5,4,2041,2,473.22,HOLIDAY,Online
15312,2335,10/25/2022,2022,10,25,2070,7,233.73,HOLIDAY,Mobile App
15313,1888,1/1/2022,2022,1,1,2044,6,1220.7,SAVE10,Physical Store
15314,1727,5/27/2023,2023,5,27,2007,6,477.36,HOLIDAY,Online
15315,3357,10/29/2023,2023,10,29,2053,4,1619.48,HOLIDAY,Mobile App
15316,1367,8/20/2022,2022,8,20,2046,2,70.54,FREESHIP,Online
15317,1346,9/29/2022,2022,9,29,2064,2,776.6,HOLIDAY,Physical Store
15318,1038,1/1/2023,2023,1,1,2052,9,3075.21,HOLIDAY,Physical Store
15319,2661,2/28/2022,2022,2,28,2036,5,1994.5,SAVE10,Mobile App
15320,2979,6/2/2023,2023,6,2,2078,3,188.64,HOLIDAY,Physical Store
15321,2090,9/11/2022,2022,9,11,2068,6,335.4,NA,Physical Store
15322,2213,8/2/2023,2023,8,2,2055,6,1406.22,HOLIDAY,Physical Store
15323,2011,2/12/2023,2023,2,12,2091,10,1984.8,SAVE10,Physical Store
15324,3137,3/25/2023,2023,3,25,2057,9,2394.9,SAVE10,Online
15325,1382,12/15/2022,2022,12,15,2068,4,223.6,FREESHIP,Mobile App
15326,1583,6/1/2023,2023,6,1,2100,3,511.86,HOLIDAY,Online
15327,2819,8/27/2023,2023,8,27,2009,4,1183.96,NA,Online
15328,2586,10/11/2023,2023,10,11,2065,4,605.24,HOLIDAY,Physical Store
15329,2130,9/7/2023,2023,9,7,2032,9,3880.89,NA,Online
15330,2800,8/12/2023,2023,8,12,2079,6,2383.38,FREESHIP,Mobile App
15331,3275,8/24/2023,2023,8,24,2092,6,1060.14,SAVE10,Online
15332,2096,6/27/2023,2023,6,27,2042,10,1527.6,NA,Mobile App
15333,3370,1/26/2022,2022,1,26,2078,4,251.52,FREESHIP,Online
15334,2216,12/23/2023,2023,12,23,2003,8,1842,SAVE10,Physical Store
15335,1239,7/2/2022,2022,7,2,2001,1,305.22,FREESHIP,Mobile App
15336,2832,2/24/2022,2022,2,24,2100,7,1194.34,SAVE10,Online
15337,1985,9/6/2022,2022,9,6,2067,3,543.15,FREESHIP,Physical Store
15338,1403,4/10/2023,2023,4,10,2028,9,3321.63,FREESHIP,Online
15339,1456,7/1/2023,2023,7,1,2030,2,929.1,HOLIDAY,Online
15340,1384,7/22/2022,2022,7,22,2094,3,961.74,FREESHIP,Mobile App
15341,1052,3/18/2022,2022,3,18,2004,2,137.7,SAVE10,Online
15342,2767,3/12/2022,2022,3,12,2068,9,503.1,NA,Physical Store
15343,1407,8/22/2023,2023,8,22,2059,8,223.12,NA,Physical Store
15344,1346,11/15/2023,2023,11,15,2026,8,2003.52,HOLIDAY,Physical Store
15345,3149,8/4/2023,2023,8,4,2080,1,132.34,SAVE10,Physical Store
15346,1795,9/4/2023,2023,9,4,2007,10,795.6,HOLIDAY,Mobile App
15347,2619,6/2/2022,2022,6,2,2002,4,1874.2,HOLIDAY,Mobile App
15348,2174,4/27/2022,2022,4,27,2011,2,148.78,SAVE10,Mobile App
15349,1535,12/3/2022,2022,12,3,2010,7,2057.58,FREESHIP,Online
15350,2278,10/22/2022,2022,10,22,2005,6,613.02,HOLIDAY,Online
15351,3465,11/15/2023,2023,11,15,2081,3,1258.2,SAVE10,Physical Store
15352,1812,4/30/2022,2022,4,30,2076,6,569.34,NA,Online
15353,2532,2/25/2022,2022,2,25,2001,5,1526.1,FREESHIP,Online
15354,3044,8/2/2022,2022,8,2,2005,4,408.68,SAVE10,Online
15355,2988,4/30/2022,2022,4,30,2045,8,2781.76,FREESHIP,Physical Store
15356,1135,9/19/2023,2023,9,19,2077,7,1900.36,HOLIDAY,Physical Store
15357,1126,10/18/2023,2023,10,18,2096,7,3456.46,FREESHIP,Physical Store
15358,2448,12/1/2022,2022,12,1,2002,2,937.1,HOLIDAY,Mobile App
15359,3426,3/4/2023,2023,3,4,2060,7,931.63,FREESHIP,Mobile App
15360,2586,9/4/2022,2022,9,4,2045,5,1738.6,NA,Physical Store
15361,1736,7/2/2023,2023,7,2,2093,10,1340.2,HOLIDAY,Online
15362,2620,1/6/2023,2023,1,6,2025,1,411.57,FREESHIP,Physical Store
15363,2189,2/8/2023,2023,2,8,2015,3,1467.84,SAVE10,Physical Store
15364,2609,5/8/2023,2023,5,8,2005,6,613.02,HOLIDAY,Physical Store
15365,1837,2/26/2022,2022,2,26,2078,4,251.52,NA,Physical Store
15366,1267,1/9/2023,2023,1,9,2083,1,402.27,NA,Online
15367,2715,1/16/2023,2023,1,16,2064,10,3883,SAVE10,Online
15368,1106,8/26/2022,2022,8,26,2032,6,2587.26,HOLIDAY,Mobile App
15369,1808,7/12/2022,2022,7,12,2097,6,1880.82,HOLIDAY,Online
15370,1646,3/3/2023,2023,3,3,2051,10,2757.8,FREESHIP,Online
15371,2300,3/30/2022,2022,3,30,2048,2,873.5,FREESHIP,Online
15372,3017,12/15/2022,2022,12,15,2049,3,656.52,FREESHIP,Online
15373,1711,3/23/2022,2022,3,23,2032,10,4312.1,FREESHIP,Online
15374,3065,4/20/2022,2022,4,20,2003,2,460.5,NA,Mobile App
15375,1105,10/24/2023,2023,10,24,2011,7,520.73,FREESHIP,Online
15376,1799,11/15/2023,2023,11,15,2066,5,578.15,FREESHIP,Physical Store
15377,1540,8/29/2023,2023,8,29,2090,3,766.23,FREESHIP,Mobile App
15378,1147,12/27/2023,2023,12,27,2098,4,1664.4,SAVE10,Mobile App
15379,3386,4/10/2023,2023,4,10,2080,4,529.36,HOLIDAY,Online
15380,2844,3/22/2022,2022,3,22,2067,2,362.1,FREESHIP,Online
15381,2994,2/23/2022,2022,2,23,2023,6,233.76,NA,Online
15382,3409,5/7/2022,2022,5,7,2023,2,77.92,HOLIDAY,Mobile App
15383,2701,1/15/2023,2023,1,15,2019,7,2671.13,FREESHIP,Physical Store
15384,1981,7/20/2022,2022,7,20,2089,8,576.4,SAVE10,Physical Store
15385,2105,2/15/2023,2023,2,15,2086,5,2294.8,FREESHIP,Online
15386,1819,8/24/2022,2022,8,24,2070,6,200.34,SAVE10,Online
15387,1243,8/19/2022,2022,8,19,2027,5,1408.4,HOLIDAY,Online
15388,1901,2/7/2023,2023,2,7,2033,3,388.74,NA,Online
15389,1293,5/26/2022,2022,5,26,2071,1,108.47,FREESHIP,Online
15390,2380,12/18/2022,2022,12,18,2049,5,1094.2,FREESHIP,Physical Store
15391,1805,10/16/2023,2023,10,16,2093,3,402.06,HOLIDAY,Online
15392,1621,9/24/2023,2023,9,24,2047,10,4354,NA,Physical Store
15393,2094,7/31/2023,2023,7,31,2061,5,2173.3,NA,Physical Store
15394,2169,12/16/2023,2023,12,16,2004,2,137.7,NA,Physical Store
15395,1545,12/3/2022,2022,12,3,2029,10,2061.6,SAVE10,Mobile App
15396,1137,5/12/2023,2023,5,12,2079,3,1191.69,NA,Mobile App
15397,1580,1/26/2022,2022,1,26,2080,7,926.38,NA,Physical Store
15398,3193,7/9/2023,2023,7,9,2099,7,3116.19,FREESHIP,Mobile App
15399,1359,12/19/2022,2022,12,19,2038,10,3387.3,NA,Physical Store
